"exam","teacher","course","section","file","ext","sizeBytes","path"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-11-Dining-out","QUESION-UNIT11-LESSSON 5-Practice 5.docx - Google Tài liệu.pdf",".pdf","166770","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-11-Dining-out\QUESION-UNIT11-LESSSON 5-Practice 5.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-11-Dining-out","QUESION-UNIT11-LESSSON 5-Practice 6.docx - Google Tài liệu.pdf",".pdf","172098","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-11-Dining-out\QUESION-UNIT11-LESSSON 5-Practice 6.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-11-Dining-out","QUESION-UNIT11-LESSSON 5-Practice 7.docx - Google Tài liệu.pdf",".pdf","136003","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-11-Dining-out\QUESION-UNIT11-LESSSON 5-Practice 7.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","ANSWER-UNIT12-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf",".pdf","1415568","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\ANSWER-UNIT12-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","ANSWER-UNIT12-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf",".pdf","221994","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\ANSWER-UNIT12-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","ANSWER-UNIT12-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf",".pdf","216100","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\ANSWER-UNIT12-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","ANSWER-UNIT12-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf",".pdf","407784","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\ANSWER-UNIT12-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","QUESION-UNIT12-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf",".pdf","225899","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\QUESION-UNIT12-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","QUESION-UNIT12-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf",".pdf","414637","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\QUESION-UNIT12-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","QUESION-UNIT12-LESSSON 4-Practice 1.docx - Google Tài liệu.pdf",".pdf","325649","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\QUESION-UNIT12-LESSSON 4-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","QUESION-UNIT12-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf",".pdf","868812","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\QUESION-UNIT12-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","QUESION-UNIT12-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf",".pdf","266094","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\QUESION-UNIT12-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","QUESION-UNIT12-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf",".pdf","284048","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\QUESION-UNIT12-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","QUESION-UNIT12-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf",".pdf","202897","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\QUESION-UNIT12-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","QUESION-UNIT12-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf",".pdf","309076","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\QUESION-UNIT12-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-12-Entertainment","QUESION-UNIT12-LESSSON 5-Practice 5.docx - Google Tài liệu.pdf",".pdf","373866","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-12-Entertainment\QUESION-UNIT12-LESSSON 5-Practice 5.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-13-Travel-1","ANSWER-UNIT13-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf",".pdf","378905","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-13-Travel-1\ANSWER-UNIT13-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-13-Travel-1","QUESION-UNIT13-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf",".pdf","121417","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-13-Travel-1\QUESION-UNIT13-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-13-Travel-1","QUESION-UNIT13-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf",".pdf","115645","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-13-Travel-1\QUESION-UNIT13-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-13-Travel-1","QUESION-UNIT13-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf",".pdf","113369","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-13-Travel-1\QUESION-UNIT13-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-13-Travel-1","QUESION-UNIT13-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf",".pdf","140394","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-13-Travel-1\QUESION-UNIT13-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-13-Travel-1","QUESION-UNIT13-LESSSON 5-Practice 5.docx - Google Tài liệu.pdf",".pdf","132810","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-13-Travel-1\QUESION-UNIT13-LESSSON 5-Practice 5.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","ANSWER-UNIT14-LESSSON 2-Practice 1.docx - Google Tài liệu.pdf",".pdf","1081554","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\ANSWER-UNIT14-LESSSON 2-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","ANSWER-UNIT14-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf",".pdf","880069","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\ANSWER-UNIT14-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","ANSWER-UNIT14-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf",".pdf","1133185","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\ANSWER-UNIT14-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","ANSWER-UNIT14-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf",".pdf","651081","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\ANSWER-UNIT14-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 2-Practice 1.docx - Google Tài liệu.pdf",".pdf","438483","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 2-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 2-Practice 2.docx - Google Tài liệu.pdf",".pdf","255398","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 2-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf",".pdf","226552","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf",".pdf","379956","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 4-Practice 1.docx - Google Tài liệu.pdf",".pdf","301470","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 4-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf",".pdf","603081","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf",".pdf","397467","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf",".pdf","219653","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf",".pdf","495817","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-14-Travel-2","QUESION-UNIT14-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf",".pdf","607416","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-14-Travel-2\QUESION-UNIT14-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","ANSWER-UNIT15-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf",".pdf","1088870","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\ANSWER-UNIT15-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","ANSWER-UNIT15-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf",".pdf","1041994","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\ANSWER-UNIT15-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","QUESION-UNIT15-LESSSON 2-Practice 1.docx - Google Tài liệu.pdf",".pdf","424748","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\QUESION-UNIT15-LESSSON 2-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","QUESION-UNIT15-LESSSON 2-Practice 2.docx - Google Tài liệu.pdf",".pdf","724303","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\QUESION-UNIT15-LESSSON 2-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","QUESION-UNIT15-LESSSON 2-Practice 3.docx - Google Tài liệu.pdf",".pdf","110725","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\QUESION-UNIT15-LESSSON 2-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","QUESION-UNIT15-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf",".pdf","805422","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\QUESION-UNIT15-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","QUESION-UNIT15-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf",".pdf","126300","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\QUESION-UNIT15-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","QUESION-UNIT15-LESSSON 4-Practice 1.docx - Google Tài liệu.pdf",".pdf","289859","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\QUESION-UNIT15-LESSSON 4-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","QUESION-UNIT15-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf",".pdf","519758","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\QUESION-UNIT15-LESSSON 4-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-15-General-business-2","QUESION-UNIT15-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf",".pdf","224126","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-15-General-business-2\QUESION-UNIT15-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-16-Revision-2","ANSWER-UNIT16-LESSSON 2-Practice 3.docx - Google Tài liệu.pdf",".pdf","391237","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-16-Revision-2\ANSWER-UNIT16-LESSSON 2-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-16-Revision-2","QUESION-UNIT16-LESSSON 2-Practice 1.docx - Google Tài liệu.pdf",".pdf","434225","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-16-Revision-2\QUESION-UNIT16-LESSSON 2-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-16-Revision-2","QUESION-UNIT16-LESSSON 2-Practice 2.docx - Google Tài liệu.pdf",".pdf","58895","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-16-Revision-2\QUESION-UNIT16-LESSSON 2-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-16-Revision-2","QUESION-UNIT16-LESSSON 2-Practice 3.docx - Google Tài liệu.pdf",".pdf","201251","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-16-Revision-2\QUESION-UNIT16-LESSSON 2-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-16-Revision-2","QUESION-UNIT16-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf",".pdf","217030","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-16-Revision-2\QUESION-UNIT16-LESSSON 3-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-16-Revision-2","QUESION-UNIT16-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf",".pdf","226428","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-16-Revision-2\QUESION-UNIT16-LESSSON 3-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-16-Revision-2","QUESION-UNIT16-LESSSON 3-Practice 3.docx - Google Tài liệu.pdf",".pdf","243878","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-16-Revision-2\QUESION-UNIT16-LESSSON 3-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-16-Revision-2","QUESION-UNIT16-LESSSON 3-Practice 4.docx - Google Tài liệu.pdf",".pdf","323424","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-16-Revision-2\QUESION-UNIT16-LESSSON 3-Practice 4.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-16-Revision-2","QUESION-UNIT16-LESSSON 3-Practice 5.docx - Google Tài liệu.pdf",".pdf","670779","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-16-Revision-2\QUESION-UNIT16-LESSSON 3-Practice 5.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-9-Transportation","ANSWER-UNIT9-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf",".pdf","240425","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-9-Transportation\ANSWER-UNIT9-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-9-Transportation","QUESION-UNIT9-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf",".pdf","86994","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-9-Transportation\QUESION-UNIT9-LESSSON 5-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-9-Transportation","QUESION-UNIT9-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf",".pdf","182900","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-9-Transportation\QUESION-UNIT9-LESSSON 5-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-9-Transportation","QUESION-UNIT9-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf",".pdf","76709","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-9-Transportation\QUESION-UNIT9-LESSSON 5-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-450+","Unit-9-Transportation","QUESION-UNIT9-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf",".pdf","179237","courses\toeic\IIG\TOEIC-Compact-Online-450+\Unit-9-Transportation\QUESION-UNIT9-LESSSON 5-Practice 4.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Answer and Question-Unit 10-Lesson 5-Practice 1.docx - Google Tài liệu.pdf",".pdf","504701","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Answer and Question-Unit 10-Lesson 5-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Answer and Question-Unit10-Lesson 5-Practice 2.docx - Google Tài liệu.pdf",".pdf","638372","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Answer and Question-Unit10-Lesson 5-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Answer-Unit10-Lesson 2-Practice 1.docx - Google Tài liệu.pdf",".pdf","806758","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Answer-Unit10-Lesson 2-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Answer-Unit10-Lesson 2-Practice 3.docx - Google Tài liệu.pdf",".pdf","237613","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Answer-Unit10-Lesson 2-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Answer-Unit10-Lesson 4-Practice 2.docx - Google Tài liệu.pdf",".pdf","666871","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Answer-Unit10-Lesson 4-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Question-Unit10-Lesson 2-Practice 1.docx - Google Tài liệu.pdf",".pdf","294904","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Question-Unit10-Lesson 2-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Question-Unit10-Lesson 2-Practice 2.docx - Google Tài liệu.pdf",".pdf","203918","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Question-Unit10-Lesson 2-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Question-Unit10-Lesson 2-Practice 3.docx - Google Tài liệu.pdf",".pdf","239085","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Question-Unit10-Lesson 2-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Question-Unit10-Lesson 4-Practice 1.docx - Google Tài liệu.pdf",".pdf","481125","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Question-Unit10-Lesson 4-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-10-Purchasing","Question-Unit10-Lesson 4-Practice 2.docx - Google Tài liệu.pdf",".pdf","615399","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-10-Purchasing\Question-Unit10-Lesson 4-Practice 2.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-11-Entertainment-Events-1","Answer-Unit11-Lesson 4-Practice 1.docx - Google Tài liệu.pdf",".pdf","1840329","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-11-Entertainment-Events-1\Answer-Unit11-Lesson 4-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-11-Entertainment-Events-1","Answer-Unit11-Lesson 4-Practice 3.docx - Google Tài liệu.pdf",".pdf","776932","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-11-Entertainment-Events-1\Answer-Unit11-Lesson 4-Practice 3.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-11-Entertainment-Events-1","Question-Unit11-Lesson 2-Practice 1.docx - Google Tài liệu.pdf",".pdf","406636","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-11-Entertainment-Events-1\Question-Unit11-Lesson 2-Practice 1.docx - Google Tài liệu.pdf"
"toeic","IIG","TOEIC-Compact-Online-650+","Unit-11-Entertainment-Events-1","Question-Unit11-Lesson 2-Practice 2.docx - Google Tài liệu.pdf",".pdf","322440","courses\toeic\IIG\TOEIC-Compact-Online-650+\Unit-11-Entertainment-Events-1\Question-Unit11-Lesson 2-Practice 2.docx - Google Tài liệu.pdf"
